path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription	dataset	assay	libraryType	individualID	isMultiSpecimen	program	resourceType	specimenID	project	dataLevel	fileFormat	dataType	platform
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L001_R1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L001_R1_001.fastq.gz	syn26372293	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L001_R2_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L001_R2_001.fastq.gz	syn26372297	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L002_R1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L002_R1_001.fastq.gz	syn26372296	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L003_I1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L003_I1_001.fastq.gz	syn26372299	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L002_R2_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L002_R2_001.fastq.gz	syn26372301	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L003_R1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L003_R1_001.fastq.gz	syn26372294	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L003_R2_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L003_R2_001.fastq.gz	syn26372302	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L004_I1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L004_I1_001.fastq.gz	syn26372295	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L004_R1_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L004_R1_001.fastq.gz	syn26372303	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_FB/300_0392_Syn_BT_FB_S34_L004_R2_001.fastq.gz	syn26367933	300_0392_Syn_BT_FB_S34_L004_R2_001.fastq.gz	syn26372298	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L001_I1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L001_I1_001.fastq.gz	syn26372381	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L002_R1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L002_R1_001.fastq.gz	syn26372378	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L001_R1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L001_R1_001.fastq.gz	syn26372376	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L002_I1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L002_I1_001.fastq.gz	syn26372380	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L003_I1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L003_I1_001.fastq.gz	syn26372373	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L002_R2_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L002_R2_001.fastq.gz	syn26372384	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L001_R2_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L001_R2_001.fastq.gz	syn26372383	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L004_I1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L004_I1_001.fastq.gz	syn26372377	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L003_R1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L003_R1_001.fastq.gz	syn26372374	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L004_R1_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L004_R1_001.fastq.gz	syn26372385	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L003_R2_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L003_R2_001.fastq.gz	syn26372382	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_PBL_BT_FB/300_0392_PBL_BT_FB_S35_L004_R2_001.fastq.gz	syn26367942	300_0392_PBL_BT_FB_S35_L004_R2_001.fastq.gz	syn26372379	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L001_I1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L001_I1_001.fastq.gz	syn26370392	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L001_R1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L001_R1_001.fastq.gz	syn26370400	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L001_R2_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L001_R2_001.fastq.gz	syn26370396	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L002_I1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L002_I1_001.fastq.gz	syn26370391	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L002_R2_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L002_R2_001.fastq.gz	syn26370398	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L003_I1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L003_I1_001.fastq.gz	syn26370394	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L003_R1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L003_R1_001.fastq.gz	syn26370401	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L004_I1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L004_I1_001.fastq.gz	syn26370397	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L002_R1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L002_R1_001.fastq.gz	syn26370395	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L003_R2_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L003_R2_001.fastq.gz	syn26370399	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L004_R1_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L004_R1_001.fastq.gz	syn26370403	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_Syn_BT_FB/300_0174_Syn_BT_FB_S39_L004_R2_001.fastq.gz	syn26367921	300_0174_Syn_BT_FB_S39_L004_R2_001.fastq.gz	syn26370402	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L001_I1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L001_I1_001.fastq.gz	syn26372427	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L002_I1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L002_I1_001.fastq.gz	syn26372426	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L003_I1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L003_I1_001.fastq.gz	syn26372424	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L004_I1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L004_I1_001.fastq.gz	syn26372425	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L001_R1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L001_R1_001.fastq.gz	syn26372430	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L002_R1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L002_R1_001.fastq.gz	syn26372431	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L003_R1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L003_R1_001.fastq.gz	syn26372432	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L004_R1_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L004_R1_001.fastq.gz	syn26372429	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L001_R2_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L001_R2_001.fastq.gz	syn26372439	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L002_R2_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L002_R2_001.fastq.gz	syn26372438	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L003_R2_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L003_R2_001.fastq.gz	syn26372440	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_PBL_BT_5/300_0414_PBL_BT_5_S16_L004_R2_001.fastq.gz	syn26367948	300_0414_PBL_BT_5_S16_L004_R2_001.fastq.gz	syn26372443	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L001_I1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L001_I1_001.fastq.gz	syn26370312	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L001_R1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L001_R1_001.fastq.gz	syn26370311	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L001_R2_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L001_R2_001.fastq.gz	syn26370309	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L002_I1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L002_I1_001.fastq.gz	syn26370318	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L002_R1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L002_R1_001.fastq.gz	syn26370308	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L002_R2_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L002_R2_001.fastq.gz	syn26370316	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L003_I1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L003_I1_001.fastq.gz	syn26370315	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L003_R1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L003_R1_001.fastq.gz	syn26370313	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L004_I1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L004_I1_001.fastq.gz	syn26370310	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L003_R2_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L003_R2_001.fastq.gz	syn26370317	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L004_R1_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L004_R1_001.fastq.gz	syn26370319	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0174_PBL_BT_FB/300_0174_PBL_BT_FB_S40_L004_R2_001.fastq.gz	syn26367912	300_0174_PBL_BT_FB_S40_L004_R2_001.fastq.gz	syn26370314	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0174	False	AMP-RA/SLE	experimentalData	Sample_300_0174_PBL_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_5/300_0392_Syn_BT_5_S5_L001_I1_001.fastq.gz	syn26367940	300_0392_Syn_BT_5_S5_L001_I1_001.fastq.gz	syn26372345	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_5/300_0392_Syn_BT_5_S5_L002_I1_001.fastq.gz	syn26367940	300_0392_Syn_BT_5_S5_L002_I1_001.fastq.gz	syn26372349	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0392_Syn_BT_5/300_0392_Syn_BT_5_S5_L003_I1_001.fastq.gz	syn26367940	300_0392_Syn_BT_5_S5_L003_I1_001.fastq.gz	syn26372344	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0392	False	AMP-RA/SLE	experimentalData	Sample_300_0392_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
